id,timestamp,datetime,hour,minute,day_of_week,is_weekend,time_period,bytes_rx,bytes_tx,bytes_total,mb_used,cumulative_mb_today,network_type,screen_on,battery_level
1385,1779955200000,2026-05-28T16:00:00,16,6,4,0,Afternoon,55800527,13782556,69583083,66.3596,591.3541,CELLULAR,0.483,20.4
1386,1779958800000,2026-05-28T17:00:00,17,16,4,0,Afternoon,41873995,10835718,52709713,50.2679,641.622,CELLULAR,0.303,13.2
1387,1779962400000,2026-05-28T18:00:00,18,31,4,0,Evening,191408345,24694465,216102810,206.0917,847.7137,CELLULAR,0.766,3.0
1388,1779966000000,2026-05-28T19:00:00,19,20,4,0,Evening,151238615,34007644,185246259,176.6646,1024.3783,CELLULAR,0.798,3.0
1389,1779969600000,2026-05-28T20:00:00,20,14,4,0,Evening,181104079,53811338,234915417,224.0328,1248.4111,CELLULAR,0.642,3.0
1390,1779973200000,2026-05-28T21:00:00,21,55,4,0,Evening,164379943,50913471,215293414,205.3198,1453.7309,CELLULAR,0.607,3.0
1391,1779976800000,2026-05-28T22:00:00,22,8,4,0,Evening,140686432,30341137,171027569,163.1046,1616.8355,CELLULAR,0.504,23.9
1392,1779980400000,2026-05-28T23:00:00,23,2,4,0,Evening,85865321,9946004,95811325,91.3728,1708.2083,CELLULAR,0.78,42.7
1393,1779984000000,2026-05-29T00:00:00,0,29,5,0,Night,4901082,1601557,6502639,6.2014,6.2014,CELLULAR,0.041,95.0
1394,1779987600000,2026-05-29T01:00:00,1,54,5,0,Night,757893,93445,851338,0.8119,7.0133,CELLULAR,0.012,100.0
1395,1779991200000,2026-05-29T02:00:00,2,4,5,0,Night,0,0,0,0.0,7.0133,CELLULAR,0.018,100.0
1396,1779994800000,2026-05-29T03:00:00,3,46,5,0,Night,0,0,0,0.0,7.0133,CELLULAR,0.096,100.0
1397,1779998400000,2026-05-29T04:00:00,4,45,5,0,Night,3546328,484398,4030726,3.844,10.8573,CELLULAR,0.031,100.0
1398,1780002000000,2026-05-29T05:00:00,5,6,5,0,Night,18436796,3971168,22407964,21.3699,32.2272,CELLULAR,0.075,100.0
1399,1780005600000,2026-05-29T06:00:00,6,36,5,0,Morning,25573636,3377337,28950973,27.6098,59.837,CELLULAR,0.278,100.0
1400,1780009200000,2026-05-29T07:00:00,7,15,5,0,Morning,49721348,10774671,60496019,57.6935,117.5305,CELLULAR,0.425,91.7
1401,1780012800000,2026-05-29T08:00:00,8,18,5,0,Morning,32754718,5434734,38189452,36.4203,153.9508,CELLULAR,0.37,84.1
1402,1780016400000,2026-05-29T09:00:00,9,2,5,0,Morning,34561115,4769397,39330512,37.5085,191.4593,CELLULAR,0.339,77.5
1403,1780020000000,2026-05-29T10:00:00,10,50,5,0,Morning,27733449,5841430,33574879,32.0195,223.4788,CELLULAR,0.385,70.5
1404,1780023600000,2026-05-29T11:00:00,11,45,5,0,Morning,40214806,9715237,49930043,47.617,271.0958,CELLULAR,0.348,64.7
1405,1780027200000,2026-05-29T12:00:00,12,41,5,0,Afternoon,58229803,16210809,74440612,70.9921,342.0879,CELLULAR,0.584,52.7
1406,1780030800000,2026-05-29T13:00:00,13,47,5,0,Afternoon,41167313,5773869,46941182,44.7666,386.8545,CELLULAR,0.332,47.1
1407,1780034400000,2026-05-29T14:00:00,14,16,5,0,Afternoon,33126222,9079066,42205288,40.2501,427.1046,CELLULAR,0.228,41.2
1408,1780038000000,2026-05-29T15:00:00,15,34,5,0,Afternoon,22720039,7069795,29789834,28.4098,455.5144,CELLULAR,0.257,35.5
1409,1780041600000,2026-05-29T16:00:00,16,31,5,0,Afternoon,55023673,12093999,67117672,64.0084,519.5228,CELLULAR,0.595,27.1
1410,1780045200000,2026-05-29T17:00:00,17,0,5,0,Afternoon,55709948,14644783,70354731,67.0955,586.6183,CELLULAR,0.527,17.9
1411,1780048800000,2026-05-29T18:00:00,18,47,5,0,Evening,190793630,35537305,226330935,215.846,802.4643,CELLULAR,0.788,7.4
1412,1780052400000,2026-05-29T19:00:00,19,44,5,0,Evening,208836501,34492480,243328981,232.0566,1034.5209,CELLULAR,0.655,3.0
1413,1780056000000,2026-05-29T20:00:00,20,54,5,0,Evening,181628701,23161652,204790353,195.3033,1229.8242,CELLULAR,0.618,3.0
1414,1780059600000,2026-05-29T21:00:00,21,23,5,0,Evening,220546783,46228777,266775560,254.417,1484.2412,CELLULAR,0.869,3.0
1415,1780063200000,2026-05-29T22:00:00,22,13,5,0,Evening,137852915,19637537,157490452,150.1946,1634.4358,CELLULAR,0.527,25.0
1416,1780066800000,2026-05-29T23:00:00,23,39,5,0,Evening,65243352,10017875,75261227,71.7747,1706.2105,CELLULAR,0.592,43.7
1417,1780070400000,2026-05-30T00:00:00,0,12,6,1,Night,52110024,12779738,64889762,61.8837,61.8837,CELLULAR,0.276,96.0
1418,1780074000000,2026-05-30T01:00:00,1,28,6,1,Night,25419212,7041869,32461081,30.9573,92.841,CELLULAR,0.185,100.0
1419,1780077600000,2026-05-30T02:00:00,2,16,6,1,Night,52926864,9445162,62372026,59.4826,152.3236,CELLULAR,0.181,100.0
1420,1780081200000,2026-05-30T03:00:00,3,27,6,1,Night,41989314,6803234,48792548,46.5322,198.8558,CELLULAR,0.12,100.0
1421,1780084800000,2026-05-30T04:00:00,4,1,6,1,Night,45024863,10341417,55366280,52.8014,251.6572,CELLULAR,0.247,100.0
1422,1780088400000,2026-05-30T05:00:00,5,8,6,1,Night,34530785,11443505,45974290,43.8445,295.5017,CELLULAR,0.17,100.0
1423,1780092000000,2026-05-30T06:00:00,6,56,6,1,Morning,83800243,16136180,99936423,95.3068,390.8085,CELLULAR,0.647,100.0
1424,1780095600000,2026-05-30T07:00:00,7,15,6,1,Morning,83171079,26930659,110101738,105.0012,495.8097,CELLULAR,0.621,91.0
1425,1780099200000,2026-05-30T08:00:00,8,48,6,1,Morning,102296540,22435769,124732309,118.954,614.7637,CELLULAR,0.736,81.2
1426,1780102800000,2026-05-30T09:00:00,9,0,6,1,Morning,89600241,12671256,102271497,97.5337,712.2974,CELLULAR,0.576,71.6
1427,1780106400000,2026-05-30T10:00:00,10,7,6,1,Morning,80776793,9094244,89871037,85.7077,798.0051,CELLULAR,0.37,65.1
1428,1780110000000,2026-05-30T11:00:00,11,12,6,1,Morning,80224205,23907256,104131461,99.3075,897.3126,CELLULAR,0.664,52.4
1429,1780113600000,2026-05-30T12:00:00,12,48,6,1,Afternoon,59309204,19395127,78704331,75.0583,972.3709,CELLULAR,0.4,46.3
1430,1780117200000,2026-05-30T13:00:00,13,10,6,1,Afternoon,85840225,17759083,103599308,98.8,1071.1709,CELLULAR,0.417,39.4
1431,1780120800000,2026-05-30T14:00:00,14,1,6,1,Afternoon,90543097,12856772,103399869,98.6098,1169.7807,CELLULAR,0.677,26.0
1432,1780124400000,2026-05-30T15:00:00,15,48,6,1,Afternoon,82165643,11036929,93202572,88.8849,1258.6656,CELLULAR,0.445,15.8
1433,1780128000000,2026-05-30T16:00:00,16,39,6,1,Afternoon,55428849,8488883,63917732,60.9567,1319.6223,CELLULAR,0.479,6.7
1434,1780131600000,2026-05-30T17:00:00,17,33,6,1,Afternoon,76742901,20756002,97498903,92.9822,1412.6045,CELLULAR,0.666,3.0
1435,1780135200000,2026-05-30T18:00:00,18,22,6,1,Evening,237943664,37692677,275636341,262.8673,1675.4718,CELLULAR,1.0,3.0
1436,1780138800000,2026-05-30T19:00:00,19,25,6,1,Evening,167383201,29398967,196782168,187.6661,1863.1379,CELLULAR,0.914,3.0
1437,1780142400000,2026-05-30T20:00:00,20,23,6,1,Evening,212273522,43401288,255674810,243.8305,2106.9684,CELLULAR,0.948,3.0
1438,1780146000000,2026-05-30T21:00:00,21,58,6,1,Evening,186126806,28856859,214983665,205.0244,2311.9928,CELLULAR,0.689,3.0
1439,1780149600000,2026-05-30T22:00:00,22,44,6,1,Evening,248195308,44505874,292701182,279.1416,2591.1344,CELLULAR,0.983,25.8
1440,1780153200000,2026-05-30T23:00:00,23,53,6,1,Evening,106352901,32183806,138536707,132.1189,2723.2533,CELLULAR,0.93,47.7
